gender_Female,gender_Male,job_Argiculture,job_Entertainment,job_Financial Services,job_Health,job_IT,job_Manufacturing,job_Property,job_Retail,car_No,state_NSW,state_QLD,age,wealth_segment,tenure,property_valuation,profit
1,0,0,0,0,1,0,0,0,0,1,0,1,49,1,12.0,8,699.726
1,0,0,0,0,0,0,1,0,0,1,0,0,26,1,12.0,8,294.725
0,1,0,1,0,0,0,0,0,0,0,0,0,33,3,12.0,4,603.0016666666667
0,1,0,0,0,0,0,1,0,0,0,1,0,58,3,7.0,9,882.7999999999998
0,1,0,0,0,1,0,0,0,0,0,1,0,19,1,3.0,8,734.1116666666667
1,0,0,0,0,1,0,0,0,0,1,0,1,39,3,14.0,8,119.67500000000001
1,0,0,0,1,0,0,0,0,0,0,0,1,52,2,8.0,5,474.30000000000007
1,0,0,0,1,0,0,0,0,0,0,0,0,18,2,3.0,2,354.59833333333336
1,0,0,0,0,0,0,0,0,0,1,0,0,34,2,8.0,6,228.49499999999995
1,0,0,0,0,0,0,1,0,0,1,0,0,37,3,3.0,8,519.632
1,0,1,0,0,0,0,0,0,0,0,0,0,38,3,12.0,10,564.8033333333333
1,0,0,0,0,1,0,0,0,0,1,0,0,59,1,19.0,12,334.8157142857143
1,0,0,0,0,1,0,0,0,0,1,1,0,37,1,12.0,8,865.448
0,1,1,0,0,0,0,0,0,0,0,1,0,44,1,17.0,10,347.66999999999996
0,1,0,0,1,0,0,0,0,0,1,1,0,41,1,5.0,8,477.53999999999996
0,1,0,0,0,1,0,0,0,0,1,1,0,30,3,2.0,10,166.7875
1,0,0,0,0,0,0,0,1,0,1,1,0,60,2,13.0,11,489.27
1,0,0,0,0,0,0,0,0,0,0,1,0,44,3,4.0,9,900.14
1,0,0,0,0,1,0,0,0,0,0,1,0,28,3,17.0,9,567.3514285714285
0,1,0,0,1,0,0,0,0,0,1,1,0,36,1,3.0,10,713.411111111111
0,1,0,0,1,0,0,0,0,0,1,1,0,52,1,9.0,9,1189.4814285714288
0,1,0,0,0,0,0,0,0,1,0,1,0,37,1,9.0,10,345.33166666666665
1,0,0,0,0,0,0,1,0,0,1,0,0,36,3,4.0,11,333.852
1,0,0,0,0,1,0,0,0,0,0,0,0,40,1,9.0,9,168.11833333333337
0,1,0,0,0,1,0,0,0,0,0,0,0,18,1,2.0,10,719.3100000000001
0,1,0,0,0,0,0,0,0,1,1,0,1,38,1,4.0,6,734.0666666666666
1,0,0,0,0,0,0,0,0,0,1,0,0,37,1,3.0,9,617.53
1,0,0,0,0,0,0,0,1,0,1,1,0,37,1,9.0,5,516.9533333333333
1,0,0,0,0,0,0,0,0,1,0,1,0,38,1,3.0,8,532.55
1,0,0,1,0,0,0,0,0,0,1,0,1,42,3,5.0,3,471.6
1,0,0,0,0,0,0,0,0,0,1,0,0,48,2,18.0,9,556.93625
1,0,0,0,0,0,0,0,0,0,1,1,0,32,1,18.0,9,702.995
1,0,0,0,0,0,0,1,0,0,0,1,0,59,2,6.0,4,292.176
1,0,0,0,0,0,0,0,1,0,0,1,0,61,1,19.0,7,1014.0459999999999
1,0,0,0,0,1,0,0,0,0,0,1,0,18,1,2.0,11,489.7357142857143
1,0,0,0,1,0,0,0,0,0,0,1,0,43,3,18.0,7,294.608
1,0,0,0,0,0,0,0,0,1,0,1,0,29,1,7.0,12,1576.3616666666665
1,0,0,0,1,0,0,0,0,0,1,0,1,41,2,11.0,9,554.995
1,0,0,0,0,0,0,0,1,0,1,0,1,41,3,15.0,5,674.8628571428571
1,0,0,1,0,0,0,0,0,0,1,1,0,63,3,19.0,10,448.7833333333333
1,0,0,0,0,0,0,1,0,0,0,1,0,32,1,12.0,12,605.7416666666668
1,0,0,0,1,0,0,0,0,0,1,0,1,31,3,6.0,6,437.74777777777774
0,1,0,0,1,0,0,0,0,0,0,0,0,26,1,9.0,10,491.47124999999994
0,1,0,0,0,0,0,0,0,0,0,0,1,19,2,3.0,4,470.03714285714284
0,1,0,0,1,0,0,0,0,0,1,0,0,63,1,7.0,4,1000.9039999999999
1,0,0,0,0,0,0,0,1,0,0,0,0,30,2,4.0,8,324.76625
1,0,0,0,0,1,0,0,0,0,0,0,0,17,3,1.0,9,1103.43
0,1,0,0,1,0,0,0,0,0,0,0,0,25,1,8.0,10,878.625
0,1,0,0,0,0,0,1,0,0,0,1,0,41,1,7.0,9,121.99999999999999
1,0,0,0,1,0,0,0,0,0,0,0,0,51,1,19.0,7,122.72333333333336
0,1,1,0,0,0,0,0,0,0,1,1,0,18,1,1.0,5,356.41416666666674
1,0,0,0,0,0,0,0,0,1,1,1,0,43,1,17.0,9,462.33142857142855
0,1,0,0,0,0,0,1,0,0,0,0,0,37,3,4.0,7,320.46500000000003
1,0,0,0,0,0,0,0,1,0,1,0,1,61,1,17.0,1,774.52
1,0,0,0,0,0,0,0,0,0,1,1,0,21,2,1.0,12,566.78
0,1,0,0,0,1,0,0,0,0,0,1,0,32,1,7.0,5,236.77857142857138
0,1,0,0,0,0,0,0,0,0,1,0,1,39,2,14.0,8,329.1633333333333
1,0,0,0,1,0,0,0,0,0,1,0,0,41,2,17.0,7,583.5179999999999
0,1,0,0,0,1,0,0,0,0,1,1,0,51,3,9.0,9,580.0577777777776
1,0,1,0,0,0,0,0,0,0,1,1,0,27,1,5.0,8,483.1940000000001
0,1,0,0,1,0,0,0,0,0,1,1,0,40,1,22.0,10,1139.26
1,0,0,0,1,0,0,0,0,0,0,0,0,51,1,11.0,8,611.3433333333334
1,0,0,1,0,0,0,0,0,0,0,1,0,42,2,17.0,9,353.8766666666667
0,1,0,0,0,1,0,0,0,0,1,1,0,20,2,3.0,10,220.26799999999997
0,1,1,0,0,0,0,0,0,0,1,1,0,47,1,16.0,2,328.765
0,1,0,0,0,0,0,0,1,0,1,0,0,39,1,13.0,8,717.9014285714285
0,1,0,0,0,0,0,1,0,0,0,1,0,62,1,9.0,10,433.28999999999996
1,0,0,0,0,1,0,0,0,0,0,1,0,40,3,16.0,5,680.6825
0,1,0,0,0,0,0,0,0,1,0,0,0,41,3,9.0,7,656.8199999999999
1,0,0,0,0,0,0,0,0,0,0,1,0,50,3,16.0,11,774.5216666666666
1,0,0,0,1,0,0,0,0,0,0,0,1,36,2,5.0,7,523.6
1,0,0,0,0,0,0,0,0,1,1,0,0,48,2,11.0,12,134.07142857142853
0,1,0,0,0,0,0,1,0,0,0,0,1,41,2,16.0,3,922.1279999999999
1,0,0,0,1,0,0,0,0,0,1,0,0,55,1,5.0,11,537.784
1,0,0,0,0,0,0,0,0,1,1,1,0,31,1,15.0,5,520.4328571428572
0,1,0,0,0,0,0,0,0,1,1,1,0,40,2,22.0,1,827.5716666666666
1,0,0,0,0,0,0,0,0,0,0,0,0,42,1,17.0,3,608.9483333333333
0,1,0,0,1,0,0,0,0,0,0,1,0,22,2,4.0,4,551.7444444444443
1,0,0,0,0,0,0,1,0,0,0,1,0,46,3,14.0,8,556.3899999999999
1,0,0,0,1,0,0,0,0,0,1,1,0,30,3,12.0,1,581.0233333333333
1,0,0,0,0,0,0,0,0,0,0,1,0,38,3,15.0,8,455.1177777777778
0,1,0,0,1,0,0,0,0,0,1,0,0,26,2,11.0,10,616.4559999999999
1,0,0,0,0,1,0,0,0,0,0,1,0,39,1,13.0,9,566.96
1,0,0,0,0,0,0,0,0,0,0,1,0,27,1,11.0,8,311.1328571428572
1,0,0,0,1,0,0,0,0,0,1,1,0,40,3,12.0,8,510.76599999999996
1,0,0,0,0,0,1,0,0,0,1,0,1,57,3,19.0,3,351.6766666666667
0,1,0,0,0,0,0,0,0,0,0,1,0,60,3,19.0,9,764.56
0,1,0,0,0,1,0,0,0,0,1,1,0,41,3,10.0,8,384.0933333333333
1,0,0,0,1,0,0,0,0,0,0,1,0,62,2,18.0,9,745.385
1,0,0,0,0,0,0,0,0,0,0,0,1,20,1,1.0,4,587.1025
1,0,1,0,0,0,0,0,0,0,1,0,0,46,1,15.0,8,543.9485714285714
1,0,0,0,0,0,0,0,0,0,1,1,0,59,1,6.0,1,554.1883333333333
1,0,0,0,0,0,0,1,0,0,1,0,1,36,2,17.0,8,718.1957142857144
0,1,0,1,0,0,0,0,0,0,1,0,0,59,3,7.0,7,365.217
1,0,0,0,0,0,0,0,0,1,0,1,0,18,1,2.0,3,658.6916666666667
0,1,0,0,0,0,0,1,0,0,1,1,0,15,2,1.0,11,597.71
0,1,0,0,0,0,0,0,0,0,1,0,1,61,1,9.0,2,317.96399999999994
0,1,0,0,0,1,0,0,0,0,1,0,0,39,3,9.0,11,675.5983333333334
1,0,0,0,0,0,0,0,0,1,0,1,0,64,1,20.0,3,1055.5142857142857
1,0,0,0,0,0,0,1,0,0,1,0,0,45,2,8.0,8,770.3499999999999
0,1,0,1,0,0,0,0,0,0,0,1,0,21,1,2.0,11,628.9200000000001
1,0,0,0,0,1,0,0,0,0,0,1,0,40,3,14.0,10,419.38874999999996
1,0,0,0,0,0,1,0,0,0,0,1,0,39,3,21.0,3,336.69000000000005
1,0,0,0,1,0,0,0,0,0,0,0,1,44,3,11.0,7,937.5283333333332
0,1,0,0,0,1,0,0,0,0,0,0,1,61,2,18.0,7,1215.34
0,1,0,0,0,0,0,1,0,0,0,1,0,27,2,10.0,10,638.7712500000001
0,1,0,0,0,0,0,0,1,0,1,0,0,53,2,15.0,2,405.52375
0,1,0,0,1,0,0,0,0,0,0,1,0,22,1,19.0,10,513.9449999999999
0,1,0,0,0,0,0,0,0,0,1,1,0,18,1,1.0,12,1181.9375000000002
0,1,0,0,0,0,1,0,0,0,1,1,0,60,1,18.0,10,708.2366666666667
0,1,0,0,0,0,0,1,0,0,0,0,0,41,2,17.0,7,507.5999999999999
0,1,0,0,0,0,0,0,1,0,0,0,0,28,3,13.0,4,961.54875
1,0,0,0,0,0,0,0,0,0,1,0,0,43,2,10.0,8,458.3733333333334
1,0,0,0,0,0,0,0,0,0,1,1,0,40,1,10.0,6,310.14874999999995
1,0,0,0,0,0,1,0,0,0,1,1,0,43,1,11.0,8,583.5866666666667
0,1,0,0,1,0,0,0,0,0,1,0,1,16,1,1.0,6,398.4642857142857
1,0,1,0,0,0,0,0,0,0,0,0,1,45,3,10.0,7,528.5233333333334
1,0,0,0,0,0,0,1,0,0,0,1,0,50,1,8.0,6,543.9228571428571
0,1,0,0,1,0,0,0,0,0,1,0,0,33,1,5.0,5,734.7145454545455
1,0,0,0,0,0,1,0,0,0,0,1,0,39,2,4.0,9,670.4125
1,0,1,0,0,0,0,0,0,0,0,1,0,16,1,1.0,10,463.6466666666667
1,0,0,0,0,0,1,0,0,0,1,1,0,22,3,3.0,10,603.27
1,0,0,0,0,0,0,1,0,0,0,1,0,43,3,6.0,7,548.7333333333335
1,0,0,1,0,0,0,0,0,0,0,1,0,42,1,18.0,10,813.5766666666668
0,0,0,0,0,0,1,0,0,0,1,0,0,39,3,10.0,10,426.7283333333333
1,0,0,0,0,0,0,0,1,0,0,0,0,58,1,5.0,8,312.318
0,0,0,0,0,0,1,0,0,0,1,1,0,39,3,10.0,10,286.50625
0,0,0,0,0,1,0,0,0,0,0,0,1,39,2,10.0,10,676.9642857142857
0,1,0,0,0,0,0,1,0,0,0,1,0,26,1,5.0,10,533.6333333333333
0,1,0,0,0,0,0,1,0,0,0,1,0,42,2,17.0,7,436.6199999999999
1,0,0,0,1,0,0,0,0,0,0,1,0,37,3,17.0,9,736.068
0,1,0,0,0,0,0,1,0,0,0,0,0,48,2,18.0,8,249.44800000000004
1,0,0,0,0,0,0,1,0,0,0,0,1,31,1,13.0,5,480.48
1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,16.0,2,504.4150000000001
1,0,0,0,0,1,0,0,0,0,0,1,0,38,1,14.0,10,715.2975000000001
1,0,0,0,0,0,0,1,0,0,0,1,0,57,2,5.0,6,600.0433333333334
1,0,0,0,1,0,0,0,0,0,0,1,0,55,1,20.0,7,583.62
1,0,0,0,0,0,0,0,0,0,0,0,0,59,1,10.0,11,350.4983333333334
1,0,0,0,1,0,0,0,0,0,0,1,0,41,2,14.0,5,581.465
0,1,0,0,0,0,0,1,0,0,0,1,0,26,2,2.0,9,401.95142857142855
0,1,0,0,0,0,0,0,1,0,1,1,0,63,2,15.0,9,641.72
1,0,0,0,0,0,0,0,1,0,0,0,0,43,3,8.0,9,677.265
0,1,0,0,1,0,0,0,0,0,0,1,0,21,3,3.0,12,417.7209999999999
0,1,0,0,0,0,0,0,0,1,1,1,0,16,1,1.0,11,270.08142857142855
1,0,0,0,1,0,0,0,0,0,1,0,0,61,2,14.0,8,653.0183333333333
1,0,0,0,1,0,0,0,0,0,0,1,0,27,1,8.0,9,661.9580000000001
0,1,0,0,0,1,0,0,0,0,0,0,0,40,1,20.0,9,929.4066666666666
1,0,0,1,0,0,0,0,0,0,1,1,0,34,2,18.0,9,760.365
0,1,0,0,0,0,0,1,0,0,1,0,0,21,2,1.0,10,415.3257142857143
0,1,0,0,0,0,0,0,0,0,1,0,1,28,1,14.0,8,338.4025
1,0,0,0,1,0,0,0,0,0,0,1,0,57,3,13.0,9,675.012
1,0,0,0,0,0,0,0,0,0,0,1,0,56,2,5.0,8,368.9122222222223
1,0,0,0,0,0,1,0,0,0,0,1,0,23,1,4.0,4,370.57777777777784
0,0,0,0,0,1,0,0,0,0,0,1,0,39,1,10.0,6,322.00999999999993
1,0,1,0,0,0,0,0,0,0,1,1,0,27,1,8.0,9,808.605
0,1,0,0,0,1,0,0,0,0,1,1,0,55,1,20.0,9,588.72
0,1,0,0,0,0,0,0,0,1,1,0,0,44,2,9.0,9,329.6828571428572
0,1,0,0,0,0,0,1,0,0,1,1,0,43,1,22.0,9,400.135
1,0,0,0,0,0,0,1,0,0,1,1,0,43,3,20.0,3,452.5466666666667
1,0,0,0,0,0,0,1,0,0,0,0,0,62,2,15.0,7,983.1539999999999
1,0,0,0,0,1,0,0,0,0,1,0,0,38,1,10.0,9,343.75500000000005
1,0,0,0,0,0,0,0,1,0,0,0,0,37,1,10.0,2,173.93999999999997
1,0,0,0,0,0,0,0,0,1,0,0,0,46,1,4.0,4,414.736
1,0,1,0,0,0,0,0,0,0,1,0,0,25,1,6.0,11,510.33444444444444
0,1,0,0,0,0,0,0,1,0,0,0,0,41,2,19.0,10,390.8157142857143
0,1,0,0,1,0,0,0,0,0,1,0,0,41,1,21.0,9,676.975
1,0,0,0,0,0,0,1,0,0,0,0,1,57,1,5.0,10,50.646666666666654
0,1,0,0,0,0,0,1,0,0,1,1,0,42,1,9.0,10,392.2149999999999
0,1,0,0,1,0,0,0,0,0,0,0,0,58,1,6.0,9,681.1733333333333
1,0,0,0,1,0,0,0,0,0,0,1,0,41,2,11.0,9,327.6925
1,0,0,0,0,0,0,0,1,0,0,0,0,43,1,11.0,9,265.37
1,0,0,0,0,0,0,1,0,0,0,1,0,39,3,10.0,3,711.7728571428573
0,1,0,0,1,0,0,0,0,0,1,0,0,56,2,19.0,7,367.5981818181818
0,1,0,0,0,0,0,0,0,1,0,0,0,25,2,10.0,7,497.22625000000005
1,0,0,0,0,0,0,0,0,0,1,0,0,40,3,19.0,8,348.14750000000004
1,0,0,0,0,0,0,1,0,0,1,0,1,47,1,18.0,3,591.9159999999999
0,1,0,0,0,1,0,0,0,0,0,1,0,28,2,10.0,10,426.87999999999994
0,1,0,0,0,0,0,1,0,0,0,0,0,22,3,7.0,7,339.345
1,0,0,0,0,0,0,0,0,0,0,1,0,51,3,10.0,9,673.894
1,0,0,0,0,0,0,0,0,1,1,0,0,32,1,21.0,10,698.5240000000001
1,0,0,0,0,1,0,0,0,0,1,1,0,46,1,7.0,8,612.9671428571429
1,0,0,0,0,0,0,0,1,0,0,1,0,46,1,11.0,9,588.8933333333334
0,1,0,0,1,0,0,0,0,0,0,0,1,38,2,21.0,6,731.6216666666668
1,0,0,0,0,0,0,0,0,0,1,1,0,25,1,2.0,8,847.295
1,0,0,0,0,1,0,0,0,0,1,1,0,35,3,10.0,3,288.1574999999999
0,1,0,0,1,0,0,0,0,0,1,0,0,62,1,6.0,8,284.08500000000004
0,0,0,0,0,0,1,0,0,0,1,0,0,39,1,10.0,12,844.4280000000001
0,1,0,0,1,0,0,0,0,0,0,0,0,21,1,4.0,10,428.858
1,0,0,0,0,0,1,0,0,0,1,1,0,28,3,8.0,12,776.2488888888888
0,1,0,0,1,0,0,0,0,0,1,1,0,59,1,20.0,8,472.221
1,0,0,0,0,0,0,0,1,0,0,1,0,32,1,3.0,11,438.6933333333333
0,1,0,0,0,0,0,0,0,1,0,0,1,26,1,10.0,8,312.75000000000006
0,1,0,0,0,0,0,0,0,0,0,0,0,17,1,1.0,12,581.5975000000001
1,0,0,0,1,0,0,0,0,0,0,1,0,53,2,15.0,9,163.85200000000003
1,0,0,0,0,1,0,0,0,0,1,1,0,39,3,16.0,8,312.45000000000005
1,0,0,0,0,0,0,0,0,0,0,0,1,41,2,16.0,9,415.9575
1,0,0,0,1,0,0,0,0,0,0,1,0,43,2,16.0,10,465.96166666666664
1,0,0,0,0,0,0,0,0,1,1,0,0,55,1,11.0,5,289.2185714285714
0,1,0,0,0,0,0,1,0,0,0,0,0,37,1,9.0,2,448.10375
0,0,0,0,0,1,0,0,0,0,0,1,0,39,1,10.0,12,370.51666666666665
1,0,0,0,1,0,0,0,0,0,0,1,0,27,1,9.0,8,847.38
1,0,0,0,0,1,0,0,0,0,1,1,0,38,1,4.0,10,691.6766666666667
0,1,0,0,0,0,0,0,0,1,0,1,0,28,2,10.0,9,389.85666666666674
0,1,0,0,0,0,0,1,0,0,1,0,0,43,1,15.0,10,583.7833333333333
1,0,0,0,1,0,0,0,0,0,1,1,0,24,3,1.0,7,352.29200000000003
1,0,0,0,1,0,0,0,0,0,1,0,1,56,2,19.0,5,653.4716666666667
0,1,0,0,0,0,0,0,0,1,1,1,0,36,1,11.0,7,897.8416666666667
1,0,0,0,0,0,0,0,0,0,1,1,0,63,1,12.0,11,601.2437500000001
1,0,0,0,0,0,0,0,0,0,1,0,0,24,2,3.0,12,630.785
1,0,0,0,0,0,0,1,0,0,1,1,0,58,2,16.0,7,915.5749999999998
1,0,0,1,0,0,0,0,0,0,1,1,0,28,3,7.0,10,275.2433333333333
1,0,0,0,0,0,0,1,0,0,0,0,1,61,1,5.0,7,936.665
0,1,0,0,0,1,0,0,0,0,1,0,0,42,3,15.0,9,209.55374999999998
1,0,0,0,0,0,0,1,0,0,1,1,0,16,1,1.0,9,303.50500000000005
1,0,0,0,0,0,0,1,0,0,0,0,0,51,2,13.0,10,551.056
1,0,0,0,0,0,0,1,0,0,1,1,0,50,1,18.0,6,349.75333333333333
0,1,0,0,0,0,0,0,0,1,0,1,0,44,2,17.0,4,384.83000000000004
0,1,0,0,0,0,0,1,0,0,0,1,0,27,3,5.0,10,561.605
1,0,0,0,0,1,0,0,0,0,0,1,0,39,1,18.0,8,944.2983333333333
1,0,0,0,0,1,0,0,0,0,0,1,0,36,1,12.0,2,889.906
1,0,0,0,0,1,0,0,0,0,1,1,0,21,1,5.0,9,483.5316666666667
0,0,0,0,0,0,1,0,0,0,0,0,1,39,3,10.0,7,603.3271428571428
0,1,0,0,0,0,0,0,0,1,0,1,0,32,1,2.0,1,468.96875000000006
1,0,0,0,0,0,0,0,0,1,1,0,0,41,1,15.0,6,287.544
1,0,0,0,1,0,0,0,0,0,1,0,0,30,3,9.0,7,712.5
0,1,0,0,0,0,0,1,0,0,0,1,0,39,3,20.0,9,394.42500000000007
1,0,1,0,0,0,0,0,0,0,0,1,0,38,2,7.0,7,427.71166666666664
1,0,0,0,0,1,0,0,0,0,0,1,0,62,1,7.0,9,556.89
0,1,0,0,0,0,0,0,1,0,1,0,0,47,1,4.0,4,876.4074999999999
1,0,0,0,0,0,0,0,0,0,1,1,0,60,1,11.0,8,797.006
1,0,0,0,0,0,0,1,0,0,0,0,1,56,2,18.0,2,415.15500000000003
1,0,0,0,0,0,0,0,0,0,1,0,0,44,1,8.0,7,501.86000000000007
1,0,0,0,0,0,0,0,0,1,0,1,0,29,3,16.0,10,456.12
1,0,0,0,0,1,0,0,0,0,1,0,0,64,2,8.0,1,597.2433333333333
1,0,0,0,0,0,0,0,0,0,1,1,0,40,1,12.0,8,481.9316666666667
1,0,0,0,0,0,0,0,0,0,1,0,1,47,1,17.0,3,425.00200000000007
0,1,0,0,0,0,1,0,0,0,0,0,1,43,1,19.0,5,275.87571428571425
1,0,0,0,0,0,0,0,0,1,1,1,0,34,3,7.0,9,357.2316666666666
0,1,0,0,0,0,0,1,0,0,0,1,0,58,1,16.0,8,707.9069999999999
1,0,0,0,1,0,0,0,0,0,0,1,0,39,3,9.0,12,715.1866666666666
0,1,0,0,1,0,0,0,0,0,1,1,0,52,2,16.0,11,109.89250000000001
0,1,0,0,0,0,0,1,0,0,1,0,1,60,1,13.0,8,179.72857142857143
0,1,0,0,0,0,1,0,0,0,1,1,0,41,1,10.0,2,1521.0349999999999
0,1,0,0,1,0,0,0,0,0,0,1,0,39,1,15.0,10,574.345
1,0,0,1,0,0,0,0,0,0,1,0,0,59,1,6.0,10,761.66
0,1,0,0,0,1,0,0,0,0,0,0,0,50,3,5.0,10,433.4066666666667
0,1,0,0,0,0,0,0,0,0,1,0,0,23,1,2.0,8,809.4150000000001
0,1,0,0,1,0,0,0,0,0,1,1,0,27,1,20.0,12,543.1025000000001
0,1,0,0,1,0,0,0,0,0,0,1,0,61,3,11.0,11,357.12
0,1,0,0,0,0,0,0,0,1,0,1,0,40,1,7.0,10,763.3916666666665
1,0,0,0,0,0,0,0,1,0,0,0,0,61,1,19.0,8,385.66727272727275
1,0,0,0,0,0,0,0,0,0,0,0,0,22,3,3.0,10,393.5442857142857
1,0,0,0,0,1,0,0,0,0,1,1,0,43,1,12.0,10,467.1777777777778
0,1,0,0,1,0,0,0,0,0,0,1,0,42,1,14.0,7,437.10200000000003
1,0,0,0,1,0,0,0,0,0,0,1,0,48,1,16.0,9,555.8874999999999
0,0,0,0,0,0,1,0,0,0,1,1,0,39,2,10.0,4,686.15
0,1,0,0,0,1,0,0,0,0,1,1,0,31,1,4.0,7,564.5474999999999
1,0,0,0,0,0,0,1,0,0,0,1,0,22,2,19.0,10,317.55249999999995
1,0,0,0,0,1,0,0,0,0,0,0,1,39,1,10.0,4,427.40857142857146
1,0,0,0,0,0,0,1,0,0,1,1,0,18,1,4.0,9,854.1566666666668
0,1,0,0,0,1,0,0,0,0,0,0,0,51,1,19.0,8,548.8966666666666
0,1,0,1,0,0,0,0,0,0,1,1,0,54,1,11.0,1,720.7700000000001
0,1,0,0,1,0,0,0,0,0,0,1,0,22,1,1.0,11,465.96666666666664
1,0,0,0,0,1,0,0,0,0,0,1,0,29,1,11.0,11,552.4641666666668
0,1,0,1,0,0,0,0,0,0,1,1,0,43,2,16.0,11,242.47999999999996
0,1,0,0,0,0,0,1,0,0,1,0,1,25,1,2.0,8,267.8825
0,1,0,0,0,0,0,0,0,0,1,1,0,33,1,4.0,4,582.3000000000001
0,1,0,0,0,0,0,0,0,0,1,1,0,37,1,13.0,9,736.7466666666667
0,1,0,0,1,0,0,0,0,0,1,0,1,44,1,22.0,4,670.3866666666667
1,0,0,0,0,0,0,0,1,0,1,0,1,49,2,13.0,2,1278.78
1,0,0,0,0,0,0,1,0,0,1,0,0,63,1,6.0,7,366.07800000000003
0,1,0,0,1,0,0,0,0,0,1,1,0,50,3,12.0,12,505.08000000000004
0,0,0,0,1,0,0,0,0,0,0,0,0,39,1,10.0,8,863.8279999999999
0,1,1,0,0,0,0,0,0,0,0,1,0,43,1,8.0,8,618.26
0,1,0,0,0,0,0,0,0,1,0,1,0,25,3,4.0,11,284.688
1,0,0,0,0,0,0,0,0,0,0,0,1,25,3,9.0,3,513.7520000000001
1,0,0,0,1,0,0,0,0,0,1,0,1,30,2,11.0,5,449.7285714285714
1,0,0,0,0,0,1,0,0,0,1,1,0,19,2,3.0,8,776.9933333333332
0,1,0,0,0,0,0,1,0,0,0,1,0,45,1,5.0,8,628.2049999999999
1,0,0,0,0,0,0,1,0,0,0,1,0,28,1,2.0,8,414.75499999999994
1,0,0,0,0,1,0,0,0,0,1,1,0,41,1,15.0,11,777.598888888889
1,0,0,0,0,0,0,0,0,1,0,0,1,37,3,12.0,6,506.2637500000001
1,0,0,0,0,1,0,0,0,0,1,1,0,17,1,1.0,9,542.1824999999999
0,1,0,0,1,0,0,0,0,0,0,1,0,59,1,15.0,6,377.76777777777784
0,1,0,0,0,0,0,1,0,0,0,0,1,31,1,16.0,8,437.555
0,1,0,0,0,1,0,0,0,0,1,1,0,55,1,14.0,11,176.63999999999996
1,0,0,0,0,0,0,0,1,0,1,1,0,28,3,17.0,9,349.76500000000004
1,0,0,0,0,0,0,1,0,0,0,1,0,22,1,11.0,11,680.051111111111
1,0,0,0,0,0,0,0,1,0,1,0,1,61,1,19.0,9,905.22
1,0,0,0,0,1,0,0,0,0,1,1,0,22,3,6.0,4,424.0
1,0,0,0,0,0,0,0,1,0,1,0,1,57,1,15.0,7,578.3574999999998
0,1,0,0,0,0,0,1,0,0,0,0,0,55,2,18.0,7,601.1949999999999
0,1,0,0,0,0,0,0,1,0,1,1,0,40,1,20.0,9,482.6214285714286
1,0,0,0,1,0,0,0,0,0,0,0,1,44,1,5.0,3,247.66249999999997
0,1,0,0,0,0,0,0,0,0,1,1,0,53,3,14.0,7,680.7566666666668
0,1,0,0,1,0,0,0,0,0,1,0,1,49,1,17.0,3,542.5633333333333
0,1,0,0,0,0,0,0,1,0,1,0,1,29,3,4.0,3,545.6300000000001
0,1,0,0,0,0,0,1,0,0,0,1,0,41,1,13.0,8,1117.63
1,0,0,1,0,0,0,0,0,0,0,0,1,43,3,7.0,7,387.68
0,1,0,0,0,0,0,1,0,0,1,0,1,25,1,2.0,7,381.9299999999999
1,0,0,0,0,0,0,0,0,0,1,0,1,47,3,10.0,5,919.4540000000001
1,0,0,0,1,0,0,0,0,0,1,0,1,36,1,13.0,4,262.77200000000005
0,1,0,0,0,0,0,1,0,0,1,0,1,57,3,6.0,1,280.67875
0,1,0,0,0,0,0,0,1,0,0,1,0,31,2,17.0,10,531.03
1,0,0,0,0,1,0,0,0,0,1,0,0,51,2,17.0,8,294.565
0,1,0,0,0,1,0,0,0,0,1,0,0,19,1,1.0,8,575.5366666666665
0,1,0,0,0,0,0,0,0,0,0,0,1,31,3,11.0,8,475.49285714285713
1,0,0,0,0,0,0,1,0,0,1,1,0,39,1,15.0,3,555.67125
1,0,0,0,0,0,0,0,0,0,0,1,0,41,1,9.0,8,203.43500000000003
1,0,0,0,0,0,0,0,0,0,1,1,0,46,1,19.0,9,631.2714285714286
1,0,0,0,0,1,0,0,0,0,1,1,0,41,3,13.0,8,415.5746153846154
0,1,0,0,0,0,0,1,0,0,1,0,0,50,3,13.0,6,438.39125
0,1,0,0,0,0,0,1,0,0,1,1,0,43,1,16.0,7,419.39166666666665
0,1,0,1,0,0,0,0,0,0,0,1,0,42,3,10.0,9,534.825
0,1,0,0,0,0,0,1,0,0,1,0,0,43,2,3.0,6,614.1275
0,1,0,0,0,0,0,0,1,0,1,0,1,45,1,12.0,8,389.1842857142857
1,0,0,1,0,0,0,0,0,0,0,0,0,35,1,10.0,4,577.01
0,1,0,0,0,1,0,0,0,0,1,1,0,18,2,2.0,1,183.33333333333334
0,1,0,0,0,0,0,0,0,0,1,0,0,46,3,11.0,10,741.817142857143
1,0,0,0,0,0,0,1,0,0,1,0,0,44,2,13.0,2,633.3524999999998
0,1,0,0,0,0,0,0,0,1,0,0,0,60,1,10.0,9,586.5766666666665
0,1,0,0,1,0,0,0,0,0,0,0,1,39,1,9.0,7,603.2328571428571
1,0,0,0,1,0,0,0,0,0,0,1,0,43,1,10.0,8,52.707999999999984
